step,time,x,y,z,roll,pitch,yaw,p_gain_mult,seed
32,0.13333333333333333,0.0,0.0,0.1378120630979538,0.0,-0.0,0.0,0.8,42
33,0.1375,0.0,0.0,0.14034953713417053,0.0,-0.0,0.0,0.8,42
34,0.14166666666666666,0.0,0.0,0.14296841621398926,0.0,-0.0,0.0,0.8,42
35,0.14583333333333334,0.0,0.0,0.1456686556339264,0.0,-0.0,0.0,0.8,42
36,0.15,0.0,0.0,0.14845019578933716,0.0,-0.0,0.0,0.8,42
37,0.15416666666666667,0.0,0.0,0.15131302177906036,0.0,-0.0,0.0,0.8,42
38,0.15833333333333333,0.0,0.0,0.15425705909729004,0.0,-0.0,0.0,0.8,42
39,0.1625,0.0,0.0,0.1572822779417038,0.0,-0.0,0.0,0.8,42
40,0.16666666666666666,0.0,0.0,0.16038861870765686,0.0,-0.0,0.0,0.8,42
41,0.17083333333333334,0.0,0.0,0.16357603669166565,0.0,-0.0,0.0,0.8,42
42,0.175,0.0,0.0,0.16684450209140778,0.0,-0.0,0.0,0.8,42
43,0.17916666666666667,0.0,0.0,0.17019395530223846,0.0,-0.0,0.0,0.8,42
44,0.18333333333333332,0.0,0.0,0.17362433671951294,0.0,-0.0,0.0,0.8,42
45,0.1875,0.0,0.0,0.1771356165409088,0.0,-0.0,0.0,0.8,42
46,0.19166666666666668,0.0,0.0,0.1807277351617813,0.0,-0.0,0.0,0.8,42
47,0.19583333333333333,0.0,0.0,0.18440064787864685,0.0,-0.0,0.0,0.8,42
48,0.2,0.0,0.0,0.18815430998802185,0.0,-0.0,0.0,0.8,42
49,0.20416666666666666,0.0,0.0,0.19198866188526154,0.0,-0.0,0.0,0.8,42
50,0.20833333333333334,0.0,0.0,0.19590364396572113,0.0,-0.0,0.0,0.8,42
51,0.2125,0.0,0.0,0.19989919662475586,0.0,-0.0,0.0,0.8,42
52,0.21666666666666667,0.0,0.0,0.20397529006004333,0.0,-0.0,0.0,0.8,42
53,0.22083333333333333,0.0,0.0,0.20813186466693878,0.0,-0.0,0.0,0.8,42
54,0.225,0.0,0.0,0.21236886084079742,0.0,-0.0,0.0,0.8,42
55,0.22916666666666666,0.0,0.0,0.21668623387813568,0.0,-0.0,0.0,0.8,42
56,0.23333333333333334,0.0,0.0,0.22108392417430878,0.0,-0.0,0.0,0.8,42
57,0.2375,0.0,0.0,0.22556187212467194,0.0,-0.0,0.0,0.8,42
58,0.24166666666666667,0.0,0.0,0.23012003302574158,0.0,-0.0,0.0,0.8,42
59,0.24583333333333332,0.0,0.0,0.23475834727287292,0.0,-0.0,0.0,0.8,42
60,0.25,0.0,0.0,0.2394767552614212,0.0,-0.0,0.0,0.8,42
61,0.25416666666666665,0.0,0.0,0.24427519738674164,0.0,-0.0,0.0,0.8,42
62,0.25833333333333336,0.0,0.0,0.24915361404418945,0.0,-0.0,0.0,0.8,42
63,0.2625,0.0,0.0,0.2541119456291199,0.0,-0.0,0.0,0.8,42
64,0.26666666666666666,0.0,0.0,0.2591501772403717,0.0,-0.0,0.0,0.8,42
65,0.2708333333333333,0.0,0.0,0.2642682194709778,0.0,-0.0,0.0,0.8,42
66,0.275,0.0,0.0,0.26946598291397095,0.0,-0.0,0.0,0.8,42
67,0.2791666666666667,0.0,0.0,0.2747434377670288,0.0,-0.0,0.0,0.8,42
68,0.2833333333333333,0.0,0.0,0.2801005244255066,0.0,-0.0,0.0,0.8,42
69,0.2875,0.0,0.0,0.28553715348243713,0.0,-0.0,0.0,0.8,42
70,0.2916666666666667,0.0,0.0,0.29105332493782043,0.0,-0.0,0.0,0.8,42
71,0.29583333333333334,0.0,0.0,0.29664894938468933,0.0,-0.0,0.0,0.8,42
72,0.3,0.0,0.0,0.30232393741607666,0.0,-0.0,0.0,0.8,42
73,0.30416666666666664,0.0,0.0,0.30807825922966003,0.0,-0.0,0.0,0.8,42
74,0.30833333333333335,0.0,0.0,0.3139118254184723,0.0,-0.0,0.0,0.8,42
75,0.3125,0.0,0.0,0.31982460618019104,0.0,-0.0,0.0,0.8,42
76,0.31666666666666665,0.0,0.0,0.3258165121078491,0.0,-0.0,0.0,0.8,42
77,0.32083333333333336,0.0,0.0,0.33188748359680176,0.0,-0.0,0.0,0.8,42
78,0.325,0.0,0.0,0.3380282521247864,0.0,-0.0,0.0,0.8,42
79,0.32916666666666666,0.0,0.0,0.3442254960536957,0.0,-0.0,0.0,0.8,42
80,0.3333333333333333,0.0,0.0,0.35046684741973877,0.0,-0.0,0.0,0.8,42
81,0.3375,0.0,0.0,0.3567408621311188,0.0,-0.0,0.0,0.8,42
82,0.3416666666666667,0.0,0.0,0.3630368709564209,0.0,-0.0,0.0,0.8,42
83,0.3458333333333333,0.0,0.0,0.369345098733902,0.0,-0.0,0.0,0.8,42
84,0.35,0.0,0.0,0.37565648555755615,0.0,-0.0,0.0,0.8,42
85,0.3541666666666667,0.0,0.0,0.38196268677711487,0.0,-0.0,0.0,0.8,42
86,0.35833333333333334,0.0,0.0,0.3882559537887573,0.0,-0.0,0.0,0.8,42
87,0.3625,0.0,0.0,0.3945292532444,0.0,-0.0,0.0,0.8,42
88,0.36666666666666664,0.0,0.0,0.4007760286331177,0.0,-0.0,0.0,0.8,42
89,0.37083333333333335,0.0,0.0,0.4069903492927551,0.0,-0.0,0.0,0.8,42
90,0.375,0.0,0.0,0.41316673159599304,0.0,-0.0,0.0,0.8,42
91,0.37916666666666665,0.0,0.0,0.41930022835731506,0.0,-0.0,0.0,0.8,42
92,0.38333333333333336,0.0,0.0,0.4253862500190735,0.0,-0.0,0.0,0.8,42
93,0.3875,0.0,0.0,0.4314207136631012,0.0,-0.0,0.0,0.8,42
94,0.39166666666666666,0.0,0.0,0.43739986419677734,0.0,-0.0,0.0,0.8,42
95,0.3958333333333333,0.0,0.0,0.44332030415534973,0.0,-0.0,0.0,0.8,42
96,0.4,0.0,0.0,0.4491790235042572,0.0,-0.0,0.0,0.8,42
97,0.4041666666666667,0.0,0.0,0.4549732804298401,0.0,-0.0,0.0,0.8,42
98,0.4083333333333333,0.0,0.0,0.460700660943985,0.0,-0.0,0.0,0.8,42
99,0.4125,0.0,0.0,0.46635901927948,0.0,-0.0,0.0,0.8,42
100,0.4166666666666667,0.0,0.0,0.4719464182853699,0.0,-0.0,0.0,0.8,42
101,0.42083333333333334,0.0,0.0,0.4774612486362457,0.0,-0.0,0.0,0.8,42
102,0.425,0.0,0.0,0.48290205001831055,0.0,-0.0,0.0,0.8,42
103,0.42916666666666664,0.0,0.0,0.48826760053634644,0.0,-0.0,0.0,0.8,42
104,0.43333333333333335,0.0,0.0,0.4935568571090698,0.0,-0.0,0.0,0.8,42
105,0.4375,0.0,0.0,0.49876898527145386,0.0,-0.0,0.0,0.8,42
106,0.44166666666666665,0.0,0.0,0.5039032697677612,0.0,-0.0,0.0,0.8,42
107,0.44583333333333336,0.0,0.0,0.508959174156189,0.0,-0.0,0.0,0.8,42
108,0.45,0.0,0.0,0.5139362812042236,0.0,-0.0,0.0,0.8,42
109,0.45416666666666666,0.0,0.0,0.5188343524932861,0.0,-0.0,0.0,0.8,42
110,0.4583333333333333,0.0,0.0,0.5236532688140869,0.0,-0.0,0.0,0.8,42
111,0.4625,0.0,0.0,0.5283929705619812,0.0,-0.0,0.0,0.8,42
112,0.4666666666666667,0.0,0.0,0.5330535173416138,0.0,-0.0,0.0,0.8,42
113,0.4708333333333333,0.0,0.0,0.5376350283622742,0.0,-0.0,0.0,0.8,42
114,0.475,0.0,0.0,0.542137861251831,0.0,-0.0,0.0,0.8,42
115,0.4791666666666667,0.0,0.0,0.5465623140335083,0.0,-0.0,0.0,0.8,42
116,0.48333333333333334,0.0,0.0,0.5509088039398193,0.0,-0.0,0.0,0.8,42
117,0.4875,0.0,0.0,0.5551778078079224,0.0,-0.0,0.0,0.8,42
118,0.49166666666666664,0.0,0.0,0.5593698024749756,0.0,-0.0,0.0,0.8,42
119,0.49583333333333335,0.0,0.0,0.5634855031967163,0.0,-0.0,0.0,0.8,42
120,0.5,0.0,0.0,0.5675254464149475,0.0,-0.0,0.0,0.8,42
121,0.5041666666666667,0.0,0.0,0.5714904069900513,0.0,-0.0,0.0,0.8,42
122,0.5083333333333333,0.0,0.0,0.5753811001777649,0.0,-0.0,0.0,0.8,42
123,0.5125,0.0,0.0,0.5791982412338257,0.0,-0.0,0.0,0.8,42
124,0.5166666666666667,0.0,0.0,0.5829427242279053,0.0,-0.0,0.0,0.8,42
125,0.5208333333333334,0.0,0.0,0.5866153240203857,0.0,-0.0,0.0,0.8,42
126,0.525,0.0,0.0,0.5902169942855835,0.0,-0.0,0.0,0.8,42
127,0.5291666666666667,0.0,0.0,0.5937485694885254,0.0,-0.0,0.0,0.8,42
128,0.5333333333333333,0.0,0.0,0.5972108840942383,0.0,-0.0,0.0,0.8,42
129,0.5375,0.0,0.0,0.6006050109863281,0.0,-0.0,0.0,0.8,42
130,0.5416666666666666,0.0,0.0,0.6039317846298218,0.0,-0.0,0.0,0.8,42
131,0.5458333333333333,0.0,0.0,0.6071922183036804,0.0,-0.0,0.0,0.8,42
132,0.55,0.0,0.0,0.6103872060775757,0.0,-0.0,0.0,0.8,42
133,0.5541666666666667,0.0,0.0,0.6135178208351135,0.0,-0.0,0.0,0.8,42
134,0.5583333333333333,0.0,0.0,0.6165849566459656,0.0,-0.0,0.0,0.8,42
135,0.5625,0.0,0.0,0.619589626789093,0.0,-0.0,0.0,0.8,42
136,0.5666666666666667,0.0,0.0,0.622532844543457,0.0,-0.0,0.0,0.8,42
137,0.5708333333333333,0.0,0.0,0.625415563583374,0.0,-0.0,0.0,0.8,42
138,0.575,0.0,0.0,0.6282387971878052,0.0,-0.0,0.0,0.8,42
139,0.5791666666666667,0.0,0.0,0.6310036182403564,0.0,-0.0,0.0,0.8,42
140,0.5833333333333334,0.0,0.0,0.6337108612060547,0.0,-0.0,0.0,0.8,42
141,0.5875,0.0,0.0,0.6363615989685059,0.0,-0.0,0.0,0.8,42
142,0.5916666666666667,0.0,0.0,0.6389568448066711,0.0,-0.0,0.0,0.8,42
143,0.5958333333333333,0.0,0.0,0.6414975523948669,0.0,-0.0,0.0,0.8,42
144,0.6,0.0,0.0,0.6439846754074097,0.0,-0.0,0.0,0.8,42
145,0.6041666666666666,0.0,0.0,0.6464191675186157,0.0,-0.0,0.0,0.8,42
146,0.6083333333333333,0.0,0.0,0.6488019824028015,0.0,-0.0,0.0,0.8,42
147,0.6125,0.0,0.0,0.6511341333389282,0.0,-0.0,0.0,0.8,42
148,0.6166666666666667,0.0,0.0,0.6534164547920227,0.0,-0.0,0.0,0.8,42
149,0.6208333333333333,0.0,0.0,0.6556499004364014,0.0,-0.0,0.0,0.8,42
150,0.625,0.0,0.0,0.6578354239463806,0.0,-0.0,0.0,0.8,42
151,0.6291666666666667,0.0,0.0,0.6599739789962769,0.0,-0.0,0.0,0.8,42
152,0.6333333333333333,0.0,0.0,0.6620664000511169,0.0,-0.0,0.0,0.8,42
153,0.6375,0.0,0.0,0.6641135811805725,0.0,-0.0,0.0,0.8,42
154,0.6416666666666667,0.0,0.0,0.6661164164543152,0.0,-0.0,0.0,0.8,42
155,0.6458333333333334,0.0,0.0,0.6680757999420166,0.0,-0.0,0.0,0.8,42
156,0.65,0.0,0.0,0.6699925661087036,0.0,-0.0,0.0,0.8,42
157,0.6541666666666667,0.0,0.0,0.6718676090240479,0.0,-0.0,0.0,0.8,42
158,0.6583333333333333,0.0,0.0,0.6737016439437866,0.0,-0.0,0.0,0.8,42
159,0.6625,0.0,0.0,0.6754955649375916,0.0,-0.0,0.0,0.8,42
160,0.6666666666666666,0.0,0.0,0.6772502064704895,0.0,-0.0,0.0,0.8,42
161,0.6708333333333333,0.0,0.0,0.6789662837982178,0.0,-0.0,0.0,0.8,42
162,0.675,0.0,0.0,0.6806446313858032,0.0,-0.0,0.0,0.8,42
163,0.6791666666666667,0.0,0.0,0.6822860240936279,0.0,-0.0,0.0,0.8,42
164,0.6833333333333333,0.0,0.0,0.6838911771774292,0.0,-0.0,0.0,0.8,42
165,0.6875,0.0,0.0,0.6854608654975891,0.0,-0.0,0.0,0.8,42
166,0.6916666666666667,0.0,0.0,0.6869958639144897,0.0,-0.0,0.0,0.8,42
167,0.6958333333333333,0.0,0.0,0.6884968280792236,0.0,-0.0,0.0,0.8,42
168,0.7,0.0,0.0,0.6899644732475281,0.0,-0.0,0.0,0.8,42
169,0.7041666666666667,0.0,0.0,0.6913995742797852,0.0,-0.0,0.0,0.8,42
170,0.7083333333333334,0.0,0.0,0.6928027272224426,0.0,-0.0,0.0,0.8,42
171,0.7125,0.0,0.0,0.6941746473312378,0.0,-0.0,0.0,0.8,42
172,0.7166666666666667,0.0,0.0,0.6955159306526184,0.0,-0.0,0.0,0.8,42
173,0.7208333333333333,0.0,0.0,0.6968272924423218,0.0,-0.0,0.0,0.8,42
174,0.725,0.0,0.0,0.6981093287467957,0.0,-0.0,0.0,0.8,42
175,0.7291666666666666,0.0,0.0,0.6993627548217773,0.0,-0.0,0.0,0.8,42
176,0.7333333333333333,0.0,0.0,0.7005881071090698,0.0,-0.0,0.0,0.8,42
177,0.7375,0.0,0.0,0.7017859816551208,0.0,-0.0,0.0,0.8,42
178,0.7416666666666667,0.0,0.0,0.7029569745063782,0.0,-0.0,0.0,0.8,42
179,0.7458333333333333,0.0,0.0,0.7041016817092896,0.0,-0.0,0.0,0.8,42
180,0.75,0.0,0.0,0.705220639705658,0.0,-0.0,0.0,0.8,42
181,0.7541666666666667,0.0,0.0,0.7063144445419312,0.0,-0.0,0.0,0.8,42
182,0.7583333333333333,0.0,0.0,0.7073836326599121,0.0,-0.0,0.0,0.8,42
183,0.7625,0.0,0.0,0.7084287405014038,0.0,-0.0,0.0,0.8,42
184,0.7666666666666667,0.0,0.0,0.7094502449035645,0.0,-0.0,0.0,0.8,42
185,0.7708333333333334,0.0,0.0,0.7104487419128418,0.0,-0.0,0.0,0.8,42
186,0.775,0.0,0.0,0.711424708366394,0.0,-0.0,0.0,0.8,42
187,0.7791666666666667,0.0,0.0,0.7123786211013794,0.0,-0.0,0.0,0.8,42
188,0.7833333333333333,0.0,0.0,0.713310956954956,0.0,-0.0,0.0,0.8,42
189,0.7875,0.0,0.0,0.7142221927642822,0.0,-0.0,0.0,0.8,42
190,0.7916666666666666,0.0,0.0,0.7151128053665161,0.0,-0.0,0.0,0.8,42
191,0.7958333333333333,0.0,0.0,0.7159832715988159,0.0,-0.0,0.0,0.8,42
192,0.8,0.0,0.0,0.7168339490890503,0.0,-0.0,0.0,0.8,42
193,0.8041666666666667,0.0,0.0,0.7176653146743774,0.0,-0.0,0.0,0.8,42
194,0.8083333333333333,0.0,0.0,0.7184778451919556,0.0,-0.0,0.0,0.8,42
195,0.8125,0.0,0.0,0.7192718982696533,0.0,-0.0,0.0,0.8,42
196,0.8166666666666667,0.0,0.0,0.7200479507446289,0.0,-0.0,0.0,0.8,42
197,0.8208333333333333,0.0,0.0,0.720806360244751,0.0,-0.0,0.0,0.8,42
198,0.825,0.0,0.0,0.7215474843978882,0.0,-0.0,0.0,0.8,42
199,0.8291666666666667,0.0,0.0,0.7222718000411987,0.0,-0.0,0.0,0.8,42
200,0.8333333333333334,0.0,0.0,0.7229796051979065,0.0,-0.0,0.0,0.8,42
201,0.8375,0.0,0.0,0.7236712574958801,0.0,-0.0,0.0,0.8,42
202,0.8416666666666667,0.0,0.0,0.7243471741676331,0.0,-0.0,0.0,0.8,42
203,0.8458333333333333,0.0,0.0,0.7250077128410339,0.0,-0.0,0.0,0.8,42
204,0.85,0.0,0.0,0.7256531715393066,0.0,-0.0,0.0,0.8,42
205,0.8541666666666666,0.0,0.0,0.7262839078903198,0.0,-0.0,0.0,0.8,42
206,0.8583333333333333,0.0,0.0,0.7269002199172974,0.0,-0.0,0.0,0.8,42
207,0.8625,0.0,0.0,0.7275024652481079,0.0,-0.0,0.0,0.8,42
208,0.8666666666666667,0.0,0.0,0.7280910015106201,0.0,-0.0,0.0,0.8,42
209,0.8708333333333333,0.0,0.0,0.7286660671234131,0.0,-0.0,0.0,0.8,42
210,0.875,0.0,0.0,0.7292280197143555,0.0,-0.0,0.0,0.8,42
211,0.8791666666666667,0.0,0.0,0.7297770977020264,0.0,-0.0,0.0,0.8,42
212,0.8833333333333333,0.0,0.0,0.7303136587142944,0.0,-0.0,0.0,0.8,42
213,0.8875,0.0,0.0,0.7308379411697388,0.0,-0.0,0.0,0.8,42
214,0.8916666666666667,0.0,0.0,0.7313502430915833,0.0,-0.0,0.0,0.8,42
215,0.8958333333333334,0.0,0.0,0.731850802898407,0.0,-0.0,0.0,0.8,42
216,0.9,0.0,0.0,0.7323399186134338,0.0,-0.0,0.0,0.8,42
217,0.9041666666666667,0.0,0.0,0.7328178286552429,0.0,-0.0,0.0,0.8,42
218,0.9083333333333333,0.0,0.0,0.7332847714424133,0.0,-0.0,0.0,0.8,42
219,0.9125,0.0,0.0,0.733741044998169,0.0,-0.0,0.0,0.8,42
220,0.9166666666666666,0.0,0.0,0.7341868281364441,0.0,-0.0,0.0,0.8,42
221,0.9208333333333333,0.0,0.0,0.7346224188804626,0.0,-0.0,0.0,0.8,42
222,0.925,0.0,0.0,0.7350480556488037,0.0,-0.0,0.0,0.8,42
223,0.9291666666666667,0.0,0.0,0.7354639172554016,0.0,-0.0,0.0,0.8,42
224,0.9333333333333333,0.0,0.0,0.7358702421188354,0.0,-0.0,0.0,0.8,42
225,0.9375,0.0,0.0,0.7362672090530396,0.0,-0.0,0.0,0.8,42
226,0.9416666666666667,0.0,0.0,0.736655056476593,0.0,-0.0,0.0,0.8,42
227,0.9458333333333333,0.0,0.0,0.737034022808075,0.0,-0.0,0.0,0.8,42
228,0.95,0.0,0.0,0.7374042868614197,0.0,-0.0,0.0,0.8,42
229,0.9541666666666667,0.0,0.0,0.7377660274505615,0.0,-0.0,0.0,0.8,42
230,0.9583333333333334,0.0,0.0,0.7381194829940796,0.0,-0.0,0.0,0.8,42
231,0.9625,0.0,0.0,0.7384648323059082,0.0,-0.0,0.0,0.8,42
232,0.9666666666666667,0.0,0.0,0.7388022541999817,0.0,-0.0,0.0,0.8,42
233,0.9708333333333333,0.0,0.0,0.7391319274902344,0.0,-0.0,0.0,0.8,42
234,0.975,0.0,0.0,0.7394539713859558,0.0,-0.0,0.0,0.8,42
235,0.9791666666666666,0.0,0.0,0.7397686243057251,0.0,-0.0,0.0,0.8,42
236,0.9833333333333333,0.0,0.0,0.7400761246681213,0.0,-0.0,0.0,0.8,42
237,0.9875,0.0,0.0,0.7403764724731445,0.0,-0.0,0.0,0.8,42
238,0.9916666666666667,0.0,0.0,0.7406699061393738,0.0,-0.0,0.0,0.8,42
239,0.9958333333333333,0.0,0.0,0.7409566640853882,0.0,-0.0,0.0,0.8,42
240,1.0,0.0,0.0,0.7412368059158325,0.0,-0.0,0.0,0.8,42
241,1.0041666666666667,0.0,0.0,0.7415104508399963,0.0,-0.0,0.0,0.8,42
242,1.0083333333333333,0.0,0.0,0.7417778968811035,0.0,-0.0,0.0,0.8,42
243,1.0125,0.0,0.0,0.742039144039154,0.0,-0.0,0.0,0.8,42
244,1.0166666666666666,0.0,0.0,0.742294430732727,0.0,-0.0,0.0,0.8,42
245,1.0208333333333333,0.0,0.0,0.7425437569618225,0.0,-0.0,0.0,0.8,42
246,1.025,0.0,0.0,0.7427873611450195,0.0,-0.0,0.0,0.8,42
247,1.0291666666666666,0.0,0.0,0.7430253624916077,0.0,-0.0,0.0,0.8,42
248,1.0333333333333334,0.0,0.0,0.7432578802108765,0.0,-0.0,0.0,0.8,42
249,1.0375,0.0,0.0,0.7434850335121155,0.0,-0.0,0.0,0.8,42
250,1.0416666666666667,0.0,0.0,0.7437069416046143,0.0,-0.0,0.0,0.8,42
251,1.0458333333333334,0.0,0.0,0.7439238429069519,0.0,-0.0,0.0,0.8,42
252,1.05,0.0,0.0,0.7441357374191284,0.0,-0.0,0.0,0.8,42
253,1.0541666666666667,0.0,0.0,0.7443427443504333,0.0,-0.0,0.0,0.8,42
254,1.0583333333333333,0.0,0.0,0.7445449829101562,0.0,-0.0,0.0,0.8,42
255,1.0625,0.0,0.0,0.7447425723075867,0.0,-0.0,0.0,0.8,42
256,1.0666666666666667,0.0,0.0,0.7449356317520142,0.0,-0.0,0.0,0.8,42
257,1.0708333333333333,0.0,0.0,0.7451241612434387,0.0,-0.0,0.0,0.8,42
258,1.075,0.0,0.0,0.7453083992004395,0.0,-0.0,0.0,0.8,42
259,1.0791666666666666,0.0,0.0,0.7454883456230164,0.0,-0.0,0.0,0.8,42
260,1.0833333333333333,0.0,0.0,0.745664119720459,0.0,-0.0,0.0,0.8,42
261,1.0875,0.0,0.0,0.7458358407020569,0.0,-0.0,0.0,0.8,42
262,1.0916666666666666,0.0,0.0,0.7460036277770996,0.0,-0.0,0.0,0.8,42
263,1.0958333333333334,0.0,0.0,0.7461676001548767,0.0,-0.0,0.0,0.8,42
264,1.1,0.0,0.0,0.7463277578353882,0.0,-0.0,0.0,0.8,42
265,1.1041666666666667,0.0,0.0,0.7464842200279236,0.0,-0.0,0.0,0.8,42
266,1.1083333333333334,0.0,0.0,0.7466371059417725,0.0,-0.0,0.0,0.8,42
267,1.1125,0.0,0.0,0.7467864155769348,0.0,-0.0,0.0,0.8,42
268,1.1166666666666667,0.0,0.0,0.7469322681427002,0.0,-0.0,0.0,0.8,42
269,1.1208333333333333,0.0,0.0,0.7470747828483582,0.0,-0.0,0.0,0.8,42
270,1.125,0.0,0.0,0.7472140789031982,0.0,-0.0,0.0,0.8,42
271,1.1291666666666667,0.0,0.0,0.7473501563072205,0.0,-0.0,0.0,0.8,42
272,1.1333333333333333,0.0,0.0,0.7474830150604248,0.0,-0.0,0.0,0.8,42
273,1.1375,0.0,0.0,0.7476128935813904,0.0,-0.0,0.0,0.8,42
274,1.1416666666666666,0.0,0.0,0.7477397322654724,0.0,-0.0,0.0,0.8,42
275,1.1458333333333333,0.0,0.0,0.7478636503219604,0.0,-0.0,0.0,0.8,42
276,1.15,0.0,0.0,0.7479847073554993,0.0,-0.0,0.0,0.8,42
277,1.1541666666666666,0.0,0.0,0.7481030225753784,0.0,-0.0,0.0,0.8,42
278,1.1583333333333334,0.0,0.0,0.7482185959815979,0.0,-0.0,0.0,0.8,42
279,1.1625,0.0,0.0,0.7483314275741577,0.0,-0.0,0.0,0.8,42
280,1.1666666666666667,0.0,0.0,0.7484416961669922,0.0,-0.0,0.0,0.8,42
281,1.1708333333333334,0.0,0.0,0.7485494017601013,0.0,-0.0,0.0,0.8,42
282,1.175,0.0,0.0,0.7486546039581299,0.0,-0.0,0.0,0.8,42
283,1.1791666666666667,0.0,0.0,0.7487574219703674,0.0,-0.0,0.0,0.8,42
284,1.1833333333333333,0.0,0.0,0.748857855796814,0.0,-0.0,0.0,0.8,42
285,1.1875,0.0,0.0,0.748956024646759,0.0,-0.0,0.0,0.8,42
286,1.1916666666666667,0.0,0.0,0.7490519285202026,0.0,-0.0,0.0,0.8,42
287,1.1958333333333333,0.0,0.0,0.7491455674171448,0.0,-0.0,0.0,0.8,42
288,1.2,0.0,0.0,0.749237060546875,0.0,-0.0,0.0,0.8,42
289,1.2041666666666666,0.0,0.0,0.7493264079093933,0.0,-0.0,0.0,0.8,42
290,1.2083333333333333,0.0,0.0,0.7494137287139893,0.0,-0.0,0.0,0.8,42
291,1.2125,0.0,0.0,0.7494990229606628,0.0,-0.0,0.0,0.8,42
292,1.2166666666666666,0.0,0.0,0.7495823502540588,0.0,-0.0,0.0,0.8,42
293,1.2208333333333334,0.0,0.0,0.749663770198822,0.0,-0.0,0.0,0.8,42
294,1.225,0.0,0.0,0.7497433423995972,0.0,-0.0,0.0,0.8,42
295,1.2291666666666667,0.0,0.0,0.7498210072517395,0.0,-0.0,0.0,0.8,42
296,1.2333333333333334,0.0,0.0,0.7498968839645386,0.0,-0.0,0.0,0.8,42
297,1.2375,0.0,0.0,0.7499710321426392,0.0,-0.0,0.0,0.8,42
298,1.2416666666666667,0.0,0.0,0.7500434517860413,0.0,-0.0,0.0,0.8,42
299,1.2458333333333333,0.0,0.0,0.7501142024993896,0.0,-0.0,0.0,0.8,42
300,1.25,0.0,0.0,0.7501833438873291,0.0,-0.0,0.0,0.8,42
301,1.2541666666666667,0.0,0.0,0.7502508759498596,0.0,-0.0,0.0,0.8,42
302,1.2583333333333333,0.0,0.0,0.750316858291626,0.0,-0.0,0.0,0.8,42
303,1.2625,0.0,0.0,0.7503812909126282,0.0,-0.0,0.0,0.8,42
304,1.2666666666666666,0.0,0.0,0.7504442930221558,0.0,-0.0,0.0,0.8,42
305,1.2708333333333333,0.0,0.0,0.750505805015564,0.0,-0.0,0.0,0.8,42
